IFS_code;Country;Year;totimp;impfrau;impfrbe;impfrbelu;impfrfi;impfrfr;impfrgr;impfrgc;impfrir;impfrit;impfrnt;impfrpo;impfrsp;impfras;impfrca;impfrde;impfrja;impfrnz;impfrno;impfrsw;impfrsz;impfruk;impfrus;impfrch;impfrbr;impfrme;impfreger;totexp;exptoau;exptobe;exptobelu;exptofi;exptofr;exptoge;exptogr;exptoir;exptoit;exptont;exptopo;exptosp;exptoas;exptoca;exptode;exptoja;exptonz;exptono;exptosw;exptosz;exptouk;exptous;exptoch;exptobr;exptomex;exptoeger;impfrko;exptoko;Nominal GDP;Real GDP
196;NewZealand;19773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19781;3489.16;6.13;;20.69;6.26;41.7;219.99;4.2;1.73;48.3;44.03;2.43;10.27;724.9400000000001;86.55;13.46;458.66;;6.39;32.3;27.02;553.05;501.44;22.12;6.78;1.8;.48;3738.81;1.27;;43.39;1.23;75.18000000000001;94.72;45.27;9.560000000000001;88.72;69.94;4.78;16.02;442.37;86.74;6.95;517.16;;1.65;3.41;7.24;671.99;557.35;65.05;.08;4.28;5.01;22.73;61.03;;
196;NewZealand;19782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19791;4553.01;9.91;;26.7;4.55;57.27;184;.79;4.59;68.81999999999999;56.63;2.86;17.19;941.61;105.15;19.11;649.46;;6.84;37.57;33.34;679.25;620.65;36.98;11.54;2.11;1.8;4695.68;1.54;;49.28;1.81;115.57;120.5;61.97;12.45;136.08;79.34;5.78;22.09;584.25;104.51;7.55;629.13;;2.36;5.25;9.84;717.76;721.29;89.48;.4;6.25;3.86;25.98;65.37000000000001;;
196;NewZealand;19792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19801;5475.24;10.14;;23.26;5.48;57.47;201.99;.77;5.93;75.84;61.61;4.04;23.04;1011.36;131.64;19.8;784.12;;8.43;67.11;36.86;637.9500000000001;768.51;43.7;15.5;2.43;2.2;5411.05;1.75;;51.06;3.26;114.75;126.33;46.05;8.73;89.34;90.56;5.51;20.05;712.35;117.73;6.64;680.18;;3.5;6.84;11.72;714.4;720.79;160.88;.96;34.98;8.09;24.49;57.39;;
196;NewZealand;19802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19811;5744.29;10.01;;30.87999999999999;5.899999999999999;46.18999999999998;192.9700000000001;2.349999999999999;9.050000000000001;65.24999999999999;68.90000000000001;4.140000000000001;16.53;1079.360000000001;130.69;21.20999999999999;993.9899999999998;;7.62;39.12;35.39000000000001;528.42;1032.43;38.14000000000003;16.58000000000001;2.299999999999999;1.15;5616.77;2.79;;41.14;2.63;89.27000000000002;112.78;44.27;7.65;85.70999999999998;81.36000000000003;5.050000000000002;14.44;801.0800000000002;107.59;7.569999999999999;729.09;;3.76;4.11;9.280000000000001;697.2199999999999;701.1699999999997;122.73;1.069999999999999;24.97;2.459999999999999;40.56000000000003;79.14000000000002;;
196;NewZealand;19812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19821;5806.19;11.35;;34.47;10.35000000000001;68.37000000000001;245.24;2.739999999999999;11.21;83.46000000000004;61.18999999999998;3.65;16.11000000000001;1102.580000000001;137.09;22.1;1048.46;;12.90000000000001;46;43.59999999999999;544.73;929.8399999999996;44.06;20.52000000000001;4.28;1.49;5657.77;2.98;;44.65999999999998;2.07;98.54000000000001;96.34;46.03000000000002;6.389999999999998;88.08999999999998;68.58;3.459999999999999;14.83999999999999;757.3599999999999;103.18;8.179999999999998;717.9299999999998;;3.170000000000001;3.729999999999999;8.449999999999999;789.7299999999999;768.1300000000002;108.12;.1;29.54999999999999;.8699999999999999;74.92000000000002;62.88999999999997;;
196;NewZealand;19822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19831;5358.19;12.52;;30.49;8.089999999999998;74.45;242.63;1.76;11.67;89.85000000000007;104.36;3.3;13.91;1028.79;120;48.8;969.5899999999998;;16.87000000000001;43.64000000000001;45.46999999999997;457.69;829.81;35.04999999999998;27.23;5.559999999999996;.95;5416.77;6.06;;51.16;2.840000000000001;84.69;104.5;36.2;5.86;94.99999999999997;53.70000000000001;4.069999999999999;18.33000000000001;701.64;105.6;7.56;790.5399999999997;;1.76;4.880000000000001;7.650000000000002;590.8299999999999;729.0599999999998;110.01;1.84;20.06;5.47;51.13;91.74000000000001;;
196;NewZealand;19832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19841;6166.8;13.33;;45.51999999999998;11.17;81.78;275.1599999999997;1.400000000000001;16.28;117.89;108.0000000000001;4.859999999999999;20.42999999999999;1252.380000000001;138.04;22.55999999999999;1277.13;;12.15;57.83999999999998;49.39000000000001;536.2799999999999;956.0299999999995;42.41;31.42999999999999;10.31;1.580000000000001;5393.55;6.219999999999998;;61.29000000000001;2.91;113.93;116.47;33.37999999999999;5.820000000000001;99.03;51.31;9.179999999999996;19.89;832.7599999999999;89.27999999999997;8.310000000000001;817.2599999999999;;2.27;7.320000000000003;9.32;549.53;749.06;123;2.11;31.31;1.37;45.16999999999999;124.4;;
196;NewZealand;19842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19851;5962.65;20.72;;44.4;17.85;95.66;324.18;6.7;19.21;107.39;89.11;7.73;29.57;1025.67;156.07;29.46;1220.3;;9.390000000000001;62.46;53.62;555.88;957;53.4;30.56;12.8;.8100000000000001;5733.51;6.34;;72.2;3.62;98.78;133.84;36.27;6.63;132.82;62.27;8.960000000000001;29.32;912.13;101.93;10.88;827.71;;2.18;6.74;11.25;545.31;820.11;135.79;2.32;31.9;.8100000000000001;43.42;86.56999999999999;;
196;NewZealand;19852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19861;6003.77;20.87;;55.49;21.69;103.32;352.57;.88;17.39;119.92;79.88;5.63;28.35;980.14;145.03;26.58;1264.02;;9.43;68.59999999999999;67.04000000000001;565.16;1050.34;38.19;15.37;9.27;.66;5939.26;8.01;;66.26000000000001;3.8;94.90000000000001;154.96;40.87;9.77;135.41;85.99;7.75;42.95;929.49;99.59999999999999;11.98;862.75;;3.1;9.69;13.84;500.64;950.77;207.27;21.01;23.72;.3;76.26000000000001;88.70999999999999;;
196;NewZealand;19862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19871;7273.21;29.01;;61.09;23.38;127.14;414.09;1.81;28.21;149.8;113.69;7.42;24.95;1474.63;135.9;36.8;1360.94;;8.92;82.81;75.83;709.28;1130.47;71.01000000000001;21.69;17.41;1.06;7231.76;8.060000000000001;;134.31;4.98;132.06;175.08;33.95;10.85;164.49;102.85;17.19;86.45;1130.15;117.5;35.46;1168.24;;3.21;13.66;17.5;685.54;1084.68;191.5;15.11;22.71;.25;121.95;158.23;;
196;NewZealand;19872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19881;7383.48;21.91;;56.58;25.81;114.88;368.36;6.89;28.42;134.73;87.64;9.32;31.62;1587.46;143.87;43.97;1257.19;;14.06;83.28;75.75;647.65;1224.29;88.23;33.25;23.87;.49;8839.59;2.96;;204.23;4.47;123.21;194.02;37.67;10.57;184.99;107.78;11;91.2;1535.2;152.46;30.24;1562.08;;2.68;20.47;29.28;640.01;1207.08;408.41;.28;68.26000000000001;4.37;176.29;205.14;69278;26812
196;NewZealand;19882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19891;8813.36113;29.1912569868099;;61.05627161825749;28.8891731759145;132.126430892754;369.7818626775911;9.608271252448079;21.4881437355401;161.834842842667;100.732235365356;10.8780664212851;29.45043427441141;1829.92508690142;173.357557569892;37.50435136968013;1620.22653880738;;22.9865614031392;117.379451253795;82.33946925204754;777.4722673043099;1430.30892876683;95.38956199598563;40.7831030181323;21.1720456080769;.571363722957013;8867.445;2.46615782062622;;147.760474280814;2.531154402140992;117.69743536041;188.7568843813269;37.8317998607516;16.230404386556;164.5451837709629;109.496608742454;12.9800220471026;61.302895748779;1674.794439063509;149.519423097478;13.0402768073316;1538.1137452978;;3.12986322947726;16.3601515714298;23.0711428659534;653.2442111774551;1170.03921025154;173.5149038291451;6.94088023048435;124.806341745114;.46;174.549945949954;295.4060551729751;73684;27791
196;NewZealand;19892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19901;9566.214263;30.639829972974;;68.68911259077396;47.3881804256198;175.622968821543;444.551838659788;8.132406648122228;30.6377065570163;210.437436868307;105.923001178348;10.8182386503955;31.5997913534051;1930.54657812877;186.100365478835;44.30931399238537;1475.85337512679;;70.66308164959931;293.679917042212;104.670332323828;697.488866156758;1703.41583227163;114.451310302747;35.91336026279627;17.3207581220301;;9446.9035;7.273543375924177;;108.93374272441;4.84612425299451;94.30499008331719;232.552311341183;45.3353125906946;8.113396487283113;163.20900745121;91.35328017100999;19.41452004651268;41.49437765995128;1727.37360044559;154.321592584642;16.79435948674382;1492.72494344097;;2.715235650584091;19.929945662138;26.4808807096265;668.2973088149585;1241.78661840094;90.67987974805099;13.23289191725811;118.175978746675;;154.04693750492;400.334537948352;76679;27670
196;NewZealand;19902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19911;8393.380006;21.7860676161458;;52.55308117362389;26.8954597613874;166.460817142839;353.354883309322;3.05923351968316;25.2591571625552;202.61084597041;91.19580300598811;10.4430868876316;25.4559069395175;1848.81032070233;134.4222261938699;40.81897591122632;1310.70149245574;;96.4891879991157;183.594250227844;107.165403482967;539.3605742281063;1406.19596523373;159.82615586385;40.39752077014461;6.466363755492462;;9601.4663;5.314778996441098;;109.58693369203;3.95409123115392;111.374158029499;232.437005915562;42.1452949237562;7.292377978292977;130.991335848476;75.54741225720912;26.71147472558751;45.68833661132802;1812.05322440487;132.069652290974;16.5875858951811;1523.02931330417;;3.44589156954663;34.2873395676597;29.1942056470489;595.810717123925;1228.23904931793;157.726598145349;7.367456386457789;85.00220061026836;;141.90715803119;416.8819406811477;75233;27142
196;NewZealand;19912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19921;9201.345;30.814;;68.303;37.836;159.701;383.556;3.333;46.655;215.641;100.527;12.06300000000001;30.739;1941.129;148.092;44.685;1353.215999999999;;36.728;114.697;97.95;581.6;1800.163;242.921;34.994;8.035000000000002;;9370.731;6.715;;132.9119999999999;4.932;114.993;235.5270000000001;41.637;9.765000000000001;106.299;46.072;22.531;46.202;1711.04;141.027;17.113;1462.84;;3.335;26.698;25.822;616.917;1176.771;192.506;7.256;110.357;;141.2689999999999;402.742;77308;27407
196;NewZealand;19922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19931;9656.90188;24.983017345384;;74.02807860849261;45.4577042925566;162.8435071337519;419.864899285994;3.912502354374779;30.35994626173181;244.058595136824;112.927634853248;10.9501152179139;30.3207203759391;2060.1599725752;154.562501600033;45.21076702557451;1563.50357149411;;16.0533283225068;156.619999039807;110.78361524907;562.7692245416999;1736.26072566192;292.092269784459;40.40117708224879;9.126337326008562;;10481.798;8.272403879192002;;124.024155012236;4.486948551113509;121.723649013156;248.197444536378;37.6826050923203;11.5008191994222;120.252783394513;66.0529251030942;14.2145120951665;37.4303691470411;2088.03892782595;178.9555738865211;17.2247993972458;1530.55142949526;;3.412990905643138;23.3689195798011;37.2934829122214;618.999608148214;1219.03693357975;210.252190110659;64.7038543799616;167.0595316600541;;153.937882287625;501.5842830228431;82844;27997
196;NewZealand;19932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19941;11935.28897;30.2769168201063;;84.5696208862994;52.23280237054077;205.771630907323;542.1693850049508;3.43118159368566;34.29524226988813;266.375497189776;126.984292616748;11.9456591649875;47.8729272846638;2562.35225520839;172.790578885818;62.5249663994849;1828.91261661299;;26.3401519129521;194.096280610927;119.758433968303;737.479566329989;2290.53510669058;388.8399727067869;43.66574629021009;12.9498472964993;;11978.716;9.881553252225839;;138.6243569980971;4.796719322481281;133.405778589724;311.0487258467842;40.45574910981189;9.984511315556929;170.527103608431;74.01950712331477;15.986615761247;51.9666957381114;2530.456317594342;205.921955859909;24.01224766117549;1872.66943458083;;4.236924389670928;26.7298678819507;35.6505483988818;723.7916613404569;1311.48789807761;335.967644968419;15.2234331531954;114.756815332267;;192.082444236703;585.0675531046688;89106;30469
196;NewZealand;19942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19951;13794.93356;59.74862530399859;;115.073021409348;78.32393646369451;314.7580010018492;652.9510365031297;3.6914792883344;42.12725156297439;341.444415542639;164.248654785107;13.6266448864595;55.1308555363489;2981.66167962315;237.1558277756651;87.17130603163501;1915.95925832296;;21.0127781367227;233.753269227973;133.438596159839;807.345384994046;2583.30512232531;482.6738110085047;57.35461297810473;19.936636264964;;13679.414;11.0206647408039;;152.768006888615;6.869762586151761;145.487854710422;328.835578958488;26.3929762378038;14.7358627277529;195.825427046437;69.86174734943641;17.0521415964685;65.42130811109293;2784.64402452333;224.002197306676;33.61498556851548;2225.14429878757;;6.739826035015078;36.43210283684398;44.64338213148069;831.6702996717122;1360.687812111149;346.541350447491;42.2537175701249;72.67625965206389;;234.5633181685999;707.0845892746646;94852;31354
196;NewZealand;19952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19961;14762.13869;58.92559168516949;;113.704516266685;108.184075548093;259.104709220424;689.0899196949205;6.247389862199041;48.52703726741591;361.690178084379;155.981984295842;17.24707788951499;70.08369994907821;3576.91791804271;287.3975227036439;75.58934741046454;2112.47568522634;;46.80278622636422;247.046295712969;138.547244980758;771.222126687111;2464.36383519342;549.5018192446165;51.5217553070795;30.75413917432028;;14362.586;6.7349837116759;;168.606010829613;8.638716356897142;137.9820976387;346.522873415914;27.1900139517902;13.068166496185;238.001916015524;85.209408059091;18.50281742308841;38.86771010258142;2907.536151976849;212.51656455612;31.4569488866192;2199.88941909838;;6.6375064797622;31.7897254951695;50.75469687199;959.2415456676117;1330.050636468551;364.899249204342;75.79656841124314;105.999342491687;;272.77641175762;675.5953396130035;100483;32553
196;NewZealand;19962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19971;14551.43016;51.9297690258781;127.694480349289;;113.233840225364;224.771032686461;621.375423192083;6.16986619471326;53.1708472979401;319.917317490254;151.680491467431;16.9053658143328;67.3477752124263;3653.84298151472;283.223499797475;74.7288535828106;1710.04398679958;;75.76570163431691;206.815023680074;170.331738860526;739.2883948317279;2593.42504476345;673.996393304059;44.7677970245654;41.947470019508;;14015.715;5.24741130148278;216.083715775969;;9.65927669132831;138.0556810183;355.218730807077;36.0366635256942;12.3846481453123;212.103429679466;85.22395806100181;20.6191081643393;85.8012254610835;2779.45943898789;202.812333700477;30.6268241243171;2012.79920104795;;8.35105322796837;31.7163027437192;46.632718254493;877.01950650911;1487.2639400001;387.434067072487;63.4727545424817;126.046101549812;;282.61689711263;628.169287517572;103862;33305
196;NewZealand;19972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19981;12571.33425;49.01856428215261;106.615114317979;;84.20815426937342;227.477854628553;587.4100375727578;9.066251387141394;54.3303504298349;283.6058769046029;129.312622988162;20.5307363705018;71.02847665683943;2743.75268637243;219.179252904902;68.79439707840348;1428.49928434905;;55.5411424634426;141.60931292299;129.223998839602;638.3491256403128;2388.792436432228;634.4566431939547;35.4252985072247;57.2538498974499;;11489.17;5.040684165414887;273.389126414663;;9.481212234749298;118.5886045373941;315.157819851859;40.47670434775932;14.3362538736681;222.924240637931;71.88983915274288;17.8317278870559;64.4274889240078;2395.43885254951;148.1219722615871;30.66149915974629;1527.58533144725;;11.551900717117;23.95642318146671;28.5641504088148;671.3409829242656;1488.48549109748;334.310124262762;70.68532884522057;134.66188768226;;243.17006079895;355.8611809708008;105867;34178
196;NewZealand;19982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19991;14372.95748;44.16844649906898;112.599015504086;;94.08072021472786;353.312113638917;594.3904999428009;5.2899014522664;56.69701289401421;294.328127686331;136.104129088133;17.13174869607552;123.244857563667;3454.777106771001;201.530273002463;75.01681726927517;1784.26971794052;;39.12365766852312;181.205548389077;127.639179873475;588.199342436345;2406.652239896601;758.0338446267127;30.95270297531021;57.23688408356821;;12258.905;4.728513465146438;213.4513349227711;;7.344221358838769;159.021638259544;323.5168392687981;31.0259706122295;11.045065130508;208.408931247515;79.74238170017702;12.1525430008528;68.20692678520598;2665.36553381242;160.935664935684;30.2485853318196;1535.05723395696;;9.451204270444148;24.5626767653824;33.1533447974495;785.928805315815;1687.13380509423;325.5541970510681;33.87296494247488;102.964857021468;;338.425768190197;503.0113354794381;111214;35387
196;NewZealand;19992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;19994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20001;13952.45364;54.903406;110.10055;;81.400374;268.404963;592.230093;5.63949;58.335297;280.016643;118.039641;17.104812;58.226981;3085.954284;221.751095;65.631924;1572.124497;;17.381188;173.107593;110.43551;535.171699;2425.210044;867.167962;41.271556;72.350757;;12742.502;4.498055;205.59991;;5.589818;190.810855;293.67402;29.906309;11.242208;215.187271;69.17199100000001;12.425561;71.69131;2565.80408;189.341241;31.64381;1745.243849;;6.885861;19.167966;34.088519;700.025147;1879.770497;377.877204;32.977431;125.531229;;308.294012;558.252517;118332;37510
196;NewZealand;20002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20011;13367.34986;47.817832;135.354426;;80.517387;259.794943;644.4243770000001;5.005948;65.319586;309.333626;124.665559;16.088813;69.87179999999999;2925.458557;198.376067;60.709183;1466.803863;;36.262153;146.988433;96.696862;518.041352;2151.598956;930.3846;33.383997;71.150212;;13478.964;7.948594;228.015576;;8.969108;153.868237;348.201052;30.016419;13.710661;228.778389;89.27702600000001;20.105011;64.494649;2534.033514;263.877949;41.076644;1681.574233;;7.100265;21.890336;34.31364;652.1361470000001;2027.184177;541.134272;31.015556;220.227122;;305.772887;592.6065160000001;126305;37303
196;NewZealand;20012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20021;15097.75973;77.56185499999999;167.726311;;70.774354;315.612779;777.952259;6.774887;68.25129800000001;390.649201;151.742423;17.845807;76.75479;3335.579309;174.373739;69.17934800000001;1812.777268;;22.63109;159.70019;101.532592;555.427769;2060.537622;1209.037143;44.575978;54.928853;;14186.629;4.276359;296.776633;;7.190937;180.134251;414.290698;30.512538;12.127143;215.10501;125.367432;15.263067;75.665634;2874.92364;296.652912;40.005026;1627.310957;;6.604185;20.13779;34.587391;675.038651;2199.276403;655.100158;36.833324;215.861489;;366.964881;620.8045570000001;133687;39430
196;NewZealand;20022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;NewZealand;20024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
